SISTEMA,CENTRO DE CONTROL REGIONAL,ZONA DE CARGA,CLAVE,NOMBRE,NIVEL DE TENSIÓN (kV),DIRECTAMENTE MODELADA,INDIRECTAMENTE MODELADA,DIRECTAMENTE MODELADA,INDIRECTAMENTE MODELADA,ZONA DE OPERACIÓN DE TRANSMISIÓN,GERENCIA REGIONAL DE TRANSMISIÓN,ZONA DE DISTRIBUCIÓN,GERENCIA DIVISIONAL DE DISTRIBUCIÓN,CLAVE DE ENTIDAD FEDERATIVA (INEGI),ENTIDAD FEDERATIVA (INEGI),CLAVE DE MUNICIPIO (INEGI),MUNICIPIO (INEGI),REGION DE TRANSMISION
SIN,NORESTE,MONTERREY,06KOH-115,Koholer-Sanimex,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,41.0,PESQUERIA,MONTERREY
SIN,NORESTE,MONTERREY,06KRF-115,Kraft Food,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,21.0,GENERAL ESCOBEDO,MONTERREY
SIN,NORESTE,MONTERREY,06LAF-115,La Fe,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,46.0,SAN NICOLAS DE LOS GARZA,MONTERREY
SIN,NORESTE,MONTERREY,06LEC-115,Lechugal,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,48.0,SANTA CATARINA,MONTERREY
SIN,NORESTE,MONTERREY,06LEO-115,Leona,115.0,Directamente Modelada,Indirectamente Modelada,Directamente Modelada,No Aplica,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,39.0,MONTERREY,MONTERREY
SIN,NORESTE,MONTERREY,06LOL-115,Loma Larga,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,39.0,MONTERREY,MONTERREY
SIN,NORESTE,MONTERREY,06LRR-115,Ladrillera Revolucion,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,39.0,MONTERREY,MONTERREY
SIN,NORESTE,MONTERREY,06MAV-115,Miravalle,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,39.0,MONTERREY,MONTERREY
SIN,NORESTE,MONTERREY,06MCO-115,Marcos San,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,31.0,JUAREZ,MONTERREY
SIN,NORESTE,MONTERREY,06MDU-115,Maniobras Dulces Nombres,115.0,No Aplica,No Aplica,Directamente Modelada,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,41.0,PESQUERIA,MONTERREY
SIN,NORESTE,MONTERREY,06MIO-115,El Mirador,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,39.0,MONTERREY,MONTERREY
SIN,NORESTE,MONTERREY,06MIT-115,Mitras,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,21.0,GENERAL ESCOBEDO,MONTERREY
SIN,NORESTE,MONTERREY,06MKL-115,Monte Kristal,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,31.0,JUAREZ,MONTERREY
SIN,NORESTE,MONTERREY,06MMQ-230,Cuadro de Maniobras el Mezquite,230.0,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,13.0,CHINA,MONTERREY
SIN,NORESTE,MONTERREY,06MOD-115,Modelo,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,39.0,MONTERREY,MONTERREY
SIN,NORESTE,MONTERREY,06MPX-115,Cuadro de Maniobras Promax,115.0,No Aplica,Indirectamente Modelada,No Aplica,Indirectamente Modelada,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,46.0,SAN NICOLAS DE LOS GARZA,MONTERREY
SIN,NORESTE,MONTERREY,06MSA-115,Metalsa,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,6.0,APODACA,MONTERREY
SIN,NORESTE,MONTERREY,06MTI-115,Montoi,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,21.0,GENERAL ESCOBEDO,MONTERREY
SIN,NORESTE,MONTERREY,06MTP-115,Monterrey Potencia,115.0,No Aplica,Indirectamente Modelada,No Aplica,Indirectamente Modelada,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,46.0,SAN NICOLAS DE LOS GARZA,MONTERREY
SIN,NORESTE,MONTERREY,06MTY-115,Monterrey,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,39.0,MONTERREY,MONTERREY
SIN,NORESTE,MONTERREY,06MUN-115,Munich,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,46.0,SAN NICOLAS DE LOS GARZA,MONTERREY
SIN,NORESTE,MONTERREY,06MZQ-115,Mezquital,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,46.0,SAN NICOLAS DE LOS GARZA,MONTERREY
SIN,NORESTE,MONTERREY,06NAS-115,Navistar,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,21.0,GENERAL ESCOBEDO,MONTERREY
SIN,NORESTE,MONTERREY,06NEK-115,Nemak,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,18.0,GARCIA,MONTERREY
SIN,NORESTE,MONTERREY,06NIC-115,San Nicolas,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,46.0,SAN NICOLAS DE LOS GARZA,MONTERREY
SIN,NORESTE,MONTERREY,06NOG-115,Nogalar,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,46.0,SAN NICOLAS DE LOS GARZA,MONTERREY
SIN,NORESTE,MONTERREY,06NUE-115,Nueva escobedo,115.0,No Aplica,Indirectamente Modelada,No Aplica,Indirectamente Modelada,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,21.0,GENERAL ESCOBEDO,MONTERREY
SIN,NORESTE,MONTERREY,06ORN-115,Orion,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,39.0,MONTERREY,MONTERREY
SIN,NORESTE,MONTERREY,06PAX-115,Prax Air,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,46.0,SAN NICOLAS DE LOS GARZA,MONTERREY
SIN,NORESTE,MONTERREY,06PBS-115,Planta Bombeo La Silla,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,26.0,GUADALUPE,MONTERREY
SIN,NORESTE,MONTERREY,06PCD-230,Pemex Cadereyta,230.0,Directamente Modelada,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,9.0,CADEREYTA JIMENEZ,MONTERREY
SIN,NORESTE,MONTERREY,06PEM-115,Pemex,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,26.0,GUADALUPE,MONTERREY
SIN,NORESTE,MONTERREY,06PIE-115,Parque Industrial Escobedo,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,21.0,GENERAL ESCOBEDO,MONTERREY
SIN,NORESTE,MONTERREY,06PIK-115,Parque Industrial Kalos,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,48.0,SANTA CATARINA,MONTERREY
SIN,NORESTE,MONTERREY,06PLE-115,Prolec,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,6.0,APODACA,MONTERREY
SIN,NORESTE,MONTERREY,06PMA-115,Parque Industrial Monterrey-Apodaca,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,6.0,APODACA,MONTERREY
SIN,NORESTE,MONTERREY,06PQA-115,Pesqueria,115.0,No Aplica,Indirectamente Modelada,Directamente Modelada,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,41.0,PESQUERIA,MONTERREY
SIN,NORESTE,MONTERREY,06PQT-115,Apodaca Technology Park,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,6.0,APODACA,MONTERREY
SIN,NORESTE,MONTERREY,06PRY-115,Panel Rey,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,10.0,EL CARMEN,MONTERREY
SIN,NORESTE,MONTERREY,06PTS-115,Las Puentes,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,46.0,SAN NICOLAS DE LOS GARZA,MONTERREY
SIN,NORESTE,MONTERREY,06PZA-115,Plaza,115.0,No Aplica,No Aplica,No Aplica,Indirectamente Modelada,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,39.0,MONTERREY,MONTERREY
SIN,NORESTE,MONTERREY,06RDP-115,Real de Palmas,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,25.0,GENERAL ZUAZUA,MONTERREY
SIN,NORESTE,MONTERREY,06RIE-115,El Riel,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,39.0,MONTERREY,MONTERREY
SIN,NORESTE,MONTERREY,06RIO-115,Rio,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,39.0,MONTERREY,MONTERREY
SIN,NORESTE,MONTERREY,06ROQ-115,San Roque,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,26.0,GUADALUPE,MONTERREY
SIN,NORESTE,MONTERREY,06SAH-115,Sabinas Hidalgo,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,44.0,SABINAS HIDALGO,MONTERREY
SIN,NORESTE,MONTERREY,06SLL-115,La Silla,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,26.0,GUADALUPE,MONTERREY
SIN,NORESTE,MONTERREY,06SMA-115,San Martin,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,21.0,GENERAL ESCOBEDO,MONTERREY
SIN,NORESTE,MONTERREY,06SRD-115,Solidaridad,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,39.0,MONTERREY,MONTERREY
SIN,NORESTE,MONTERREY,06STZ-115,Santa Cruz,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,26.0,GUADALUPE,MONTERREY
SIN,NORESTE,MONTERREY,06TEC-115,Tecnologico,115.0,Directamente Modelada,Indirectamente Modelada,Directamente Modelada,No Aplica,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,39.0,MONTERREY,MONTERREY
SIN,NORESTE,MONTERREY,06THB-115,Thomas & Betts,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,26.0,GUADALUPE,MONTERREY
SIN,NORESTE,MONTERREY,06THO-115,Topo Chico,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,39.0,MONTERREY,MONTERREY
SIN,NORESTE,MONTERREY,06TIB-115,Tierra Blanca,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,44.0,SABINAS HIDALGO,MONTERREY
SIN,NORESTE,MONTERREY,06TII-115,Triara II,115.0,No Aplica,Indirectamente Modelada,No Aplica,Indirectamente Modelada,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,6.0,APODACA,MONTERREY
SIN,NORESTE,MONTERREY,06TPQ-115,Tampiquito,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,19.0,SAN PEDRO GARZA GARCIA,MONTERREY
SIN,NORESTE,MONTERREY,06TRQ-400,Ternium Planta Pesqueria,400.0,Directamente Modelada,No Aplica,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,41.0,PESQUERIA,MONTERREY
SIN,NORESTE,MONTERREY,06UCA-230,Union Carbide,230.0,Directamente Modelada,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,6.0,APODACA,MONTERREY
SIN,NORESTE,MONTERREY,06UNI-115,Universidad,115.0,Directamente Modelada,Indirectamente Modelada,No Aplica,Indirectamente Modelada,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,39.0,MONTERREY,MONTERREY
SIN,NORESTE,MONTERREY,06VAP-115,Valle Poniente,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,48.0,SANTA CATARINA,MONTERREY
SIN,NORESTE,MONTERREY,06VDG-230,Villa de Garcia,230.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,18.0,GARCIA,MONTERREY
SIN,NORESTE,MONTERREY,06VJD-115,Villa de Juarez Dos,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,31.0,JUAREZ,MONTERREY
SIN,NORESTE,MONTERREY,06VKM-230,Ventika Manioras,230.0,No Aplica,No Aplica,Directamente Modelada,No Aplica,MONTERREY,NORESTE,REYNOSA,GOLFO NORTE,19.0,NUEVO LEON,20.0,GENERAL BRAVO,REYNOSA
SIN,NORESTE,MONTERREY,06VLL-115,Valle,115.0,No Aplica,Indirectamente Modelada,No Aplica,Indirectamente Modelada,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,19.0,SAN PEDRO GARZA GARCIA,MONTERREY
SIN,NORESTE,MONTERREY,06VOT-115,Valle Oriente,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,PONIENTE,GOLFO NORTE,19.0,NUEVO LEON,19.0,SAN PEDRO GARZA GARCIA,MONTERREY
SIN,NORESTE,MONTERREY,06VSA-115,Vitro Crisa,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,MONTERREY,NORESTE,NORTE,GOLFO NORTE,19.0,NUEVO LEON,39.0,MONTERREY,MONTERREY
SIN,NORESTE,MONTERREY,06VSL-115,Valle soleado,115.0,No Aplica,Indirectamente Modelada,Directamente Modelada,No Aplica,MONTERREY,NORESTE,ORIENTE,GOLFO NORTE,19.0,NUEVO LEON,26.0,GUADALUPE,MONTERREY
SIN,NORESTE,NUEVO LAREDO,06ADC-138,Arroyo del Coyote,138.0,No Aplica,No Aplica,No Aplica,Indirectamente Modelada,COAHUILA,NORESTE,NUEVO LAREDO,GOLFO NORTE,28.0,TAMAULIPAS,27.0,NUEVO LAREDO,NUEVO LAREDO
SIN,NORESTE,NUEVO LAREDO,06CAM-138,Camargo,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,COAHUILA,NORESTE,NUEVO LAREDO,GOLFO NORTE,28.0,TAMAULIPAS,7.0,CAMARGO,REYNOSA
SIN,NORESTE,NUEVO LAREDO,06CID-138,Ciudad Industrial,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,COAHUILA,NORESTE,PIEDRAS NEGRAS,GOLFO NORTE,28.0,TAMAULIPAS,27.0,NUEVO LAREDO,NUEVO LAREDO
SIN,NORESTE,NUEVO LAREDO,06CPR-138,Campestre,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,COAHUILA,NORESTE,NUEVO LAREDO,GOLFO NORTE,28.0,TAMAULIPAS,27.0,NUEVO LAREDO,NUEVO LAREDO
SIN,NORESTE,NUEVO LAREDO,06FAM-138,Falcon Mexicano,138.0,Directamente Modelada,Indirectamente Modelada,Directamente Modelada,No Aplica,COAHUILA,NORESTE,NUEVO LAREDO,GOLFO NORTE,28.0,TAMAULIPAS,14.0,GUERRERO,NUEVO LAREDO
SIN,NORESTE,NUEVO LAREDO,06LAO-138,Lago,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,COAHUILA,NORESTE,NUEVO LAREDO,GOLFO NORTE,28.0,TAMAULIPAS,27.0,NUEVO LAREDO,NUEVO LAREDO
SIN,NORESTE,NUEVO LAREDO,06MIG-138,Miguel Aleman,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,COAHUILA,NORESTE,NUEVO LAREDO,GOLFO NORTE,28.0,TAMAULIPAS,25.0,MIGUEL ALEMAN,REYNOSA
SIN,NORESTE,NUEVO LAREDO,06MME-138,Magneticos de Mex,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,COAHUILA,NORESTE,NUEVO LAREDO,GOLFO NORTE,28.0,TAMAULIPAS,27.0,NUEVO LAREDO,NUEVO LAREDO
SIN,NORESTE,NUEVO LAREDO,06NUL-138,Nuevo Laredo,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,COAHUILA,NORESTE,NUEVO LAREDO,GOLFO NORTE,28.0,TAMAULIPAS,27.0,NUEVO LAREDO,NUEVO LAREDO
SIN,NORESTE,NUEVO LAREDO,06OJC-138,Ojo Caliente,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,COAHUILA,NORESTE,NUEVO LAREDO,GOLFO NORTE,28.0,TAMAULIPAS,27.0,NUEVO LAREDO,NUEVO LAREDO
SIN,NORESTE,NUEVO LAREDO,06PIO-138,Parque Industrial Oradel,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,COAHUILA,NORESTE,NUEVO LAREDO,GOLFO NORTE,28.0,TAMAULIPAS,27.0,NUEVO LAREDO,NUEVO LAREDO
SIN,NORESTE,PIEDRAS NEGRAS,06ACD-138,Acuña Dos,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,COAHUILA,NORESTE,PIEDRAS NEGRAS,GOLFO NORTE,5.0,COAHUILA DE ZARAGOZA,2.0,ACUÑA,RIO ESCONDIDO
SIN,NORESTE,PIEDRAS NEGRAS,06AMI-138,Amistad,138.0,Directamente Modelada,Indirectamente Modelada,Directamente Modelada,No Aplica,COAHUILA,NORESTE,PIEDRAS NEGRAS,GOLFO NORTE,5.0,COAHUILA DE ZARAGOZA,2.0,ACUÑA,RIO ESCONDIDO
SIN,NORESTE,PIEDRAS NEGRAS,06AUA-138,Acuna,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,COAHUILA,NORESTE,PIEDRAS NEGRAS,GOLFO NORTE,5.0,COAHUILA DE ZARAGOZA,2.0,ACUÑA,RIO ESCONDIDO
SIN,NORESTE,PIEDRAS NEGRAS,06CBD-400,Carbon Dos,400.0,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,COAHUILA,NORESTE,PIEDRAS NEGRAS,GOLFO NORTE,5.0,COAHUILA DE ZARAGOZA,22.0,NAVA,RIO ESCONDIDO
SIN,NORESTE,PIEDRAS NEGRAS,06CRO-138,Corona CFE,138.0,No Aplica,Indirectamente Modelada,Directamente Modelada,No Aplica,COAHUILA,NORESTE,PIEDRAS NEGRAS,GOLFO NORTE,5.0,COAHUILA DE ZARAGOZA,22.0,NAVA,RIO ESCONDIDO
SIN,NORESTE,PIEDRAS NEGRAS,06FTE-138,Fuente,138.0,No Aplica,Indirectamente Modelada,Directamente Modelada,No Aplica,COAHUILA,NORESTE,PIEDRAS NEGRAS,GOLFO NORTE,5.0,COAHUILA DE ZARAGOZA,25.0,PIEDRAS NEGRAS,RIO ESCONDIDO
SIN,NORESTE,PIEDRAS NEGRAS,06MDS-138,Micare Dos,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,COAHUILA,NORESTE,PIEDRAS NEGRAS,GOLFO NORTE,5.0,COAHUILA DE ZARAGOZA,22.0,NAVA,RIO ESCONDIDO
SIN,NORESTE,PIEDRAS NEGRAS,06NAV-138,Nava,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,COAHUILA,NORESTE,PIEDRAS NEGRAS,GOLFO NORTE,5.0,COAHUILA DE ZARAGOZA,22.0,NAVA,RIO ESCONDIDO
SIN,NORESTE,PIEDRAS NEGRAS,06NVS-230,Novillos,230.0,No Aplica,No Aplica,Directamente Modelada,No Aplica,COAHUILA,NORESTE,PIEDRAS NEGRAS,GOLFO NORTE,5.0,COAHUILA DE ZARAGOZA,2.0,ACUÑA,RIO ESCONDIDO
SIN,NORESTE,PIEDRAS NEGRAS,06PIU-138,Parque Industrial Acuña,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,COAHUILA,NORESTE,PIEDRAS NEGRAS,GOLFO NORTE,5.0,COAHUILA DE ZARAGOZA,2.0,ACUÑA,RIO ESCONDIDO
SIN,NORESTE,PIEDRAS NEGRAS,06PNE-138,Piedras Negras,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,COAHUILA,NORESTE,PIEDRAS NEGRAS,GOLFO NORTE,5.0,COAHUILA DE ZARAGOZA,25.0,PIEDRAS NEGRAS,RIO ESCONDIDO
SIN,NORESTE,PIEDRAS NEGRAS,06PUI-138,Puente Internacional,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,COAHUILA,NORESTE,PIEDRAS NEGRAS,GOLFO NORTE,5.0,COAHUILA DE ZARAGOZA,25.0,PIEDRAS NEGRAS,RIO ESCONDIDO
SIN,NORESTE,PIEDRAS NEGRAS,06REC-230,Rio Escondido,230.0,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,COAHUILA,NORESTE,PIEDRAS NEGRAS,GOLFO NORTE,5.0,COAHUILA DE ZARAGOZA,22.0,NAVA,RIO ESCONDIDO
SIN,NORESTE,PIEDRAS NEGRAS,06REC-400,Rio Escondido,400.0,No Aplica,No Aplica,Directamente Modelada,No Aplica,COAHUILA,NORESTE,PIEDRAS NEGRAS,GOLFO NORTE,5.0,COAHUILA DE ZARAGOZA,22.0,NAVA,RIO ESCONDIDO
SIN,NORESTE,REYNOSA,06AER-138,Aeropuerto,138.0,No Aplica,No Aplica,Directamente Modelada,No Aplica,FRONTERA,NORESTE,REYNOSA,GOLFO NORTE,28.0,TAMAULIPAS,32.0,REYNOSA,REYNOSA
SIN,NORESTE,REYNOSA,06AER-400,Aeropuerto,400.0,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,FRONTERA,NORESTE,REYNOSA,GOLFO NORTE,28.0,TAMAULIPAS,32.0,REYNOSA,REYNOSA
SIN,NORESTE,REYNOSA,06ANZ-138,Anzalduas,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,FRONTERA,NORESTE,REYNOSA,GOLFO NORTE,28.0,TAMAULIPAS,32.0,REYNOSA,REYNOSA
SIN,NORESTE,REYNOSA,06ATP-230,Anahuac Tamaulipas Potencia,230.0,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,FRONTERA,NORESTE,MATAMOROS,GOLFO NORTE,28.0,TAMAULIPAS,40.0,VALLE HERMOSO,REYNOSA
SIN,NORESTE,REYNOSA,06ATP-400,Anahuac Tamaulipas Potencia,400.0,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,FRONTERA,NORESTE,MATAMOROS,GOLFO NORTE,28.0,TAMAULIPAS,40.0,VALLE HERMOSO,REYNOSA
SIN,NORESTE,REYNOSA,06AZN-138,Aztlan,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,FRONTERA,NORESTE,REYNOSA,GOLFO NORTE,28.0,TAMAULIPAS,32.0,REYNOSA,REYNOSA
SIN,NORESTE,REYNOSA,06BAD-138,Black and Decker,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,FRONTERA,NORESTE,REYNOSA,GOLFO NORTE,28.0,TAMAULIPAS,32.0,REYNOSA,REYNOSA
SIN,NORESTE,REYNOSA,06CUF-230,Cumbres Frontera,230.0,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,FRONTERA,NORESTE,REYNOSA,GOLFO NORTE,28.0,TAMAULIPAS,32.0,REYNOSA,REYNOSA
SIN,NORESTE,REYNOSA,06DNS-138,Delnosa,138.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,FRONTERA,NORESTE,REYNOSA,GOLFO NORTE,28.0,TAMAULIPAS,32.0,REYNOSA,REYNOSA
